"commodity","horizon","beta_pre","beta_post","beta_diff","n_pre","n_post","nvalid","lower_diff90","lower_diff68","upper_diff68","upper_diff90","lower_pre90","lower_pre68","upper_pre68","upper_pre90","lower_post90","lower_post68","upper_post68","upper_post90"
"Oil",9,0.811250059176493,0.273070888216703,-0.538179170959791,163,183,500,-1.9271318350433,-1.36416320917045,0.257638054072358,0.897961684241475,-0.379313483547691,0.100131864876317,1.37771810320383,1.73882352033077,-0.815647224157112,-0.42633749806562,0.725406492831262,1.130245648403
"Oil",10,0.619442160135588,0.2573199788338,-0.362122181301788,163,182,500,-1.7543594742842,-1.14412742145775,0.351787353143103,0.873486448345447,-0.376429420689452,0.0269078748845963,1.19119919618368,1.56022619956241,-0.707364227504101,-0.347433373297014,0.681152737043481,1.13158460138975
"Oil",11,0.472229318285893,0.048308724552893,-0.423920593733,163,181,500,-1.73146636839606,-1.1408857633429,0.197237565502462,0.787743267855627,-0.576537559787671,-0.170285746402454,1.0789227330543,1.52851480419889,-0.711909497364272,-0.428538579018826,0.401459500910907,0.663588012664151
"Oil",12,0.577104072948542,0.13151830713385,-0.445585765814691,163,180,500,-1.68510825538477,-1.20190549418397,0.204039577270783,0.695848116195777,-0.587073566403524,-0.0533738459208498,1.2577841746632,1.67543741444949,-0.540189863119353,-0.27596506031908,0.444935112276865,0.689522774334737
"Oil",13,0.855485223004716,0.233235846694805,-0.622249376309911,163,179,500,-1.89979123194769,-1.44874332163401,0.0453572491844331,0.540378412570893,-0.209642715554449,0.226660121821044,1.57591646536235,1.939846793996,-0.435058151779443,-0.213477834963579,0.570703276866575,0.88842042129176
"Oil",14,0.536994692105239,0.130387014106517,-0.406607677998722,163,178,500,-1.67282286572235,-1.27201739168312,0.3078831071374,0.875974996899372,-0.622809739157102,-0.0993765411758145,1.2938575780687,1.70123409373609,-0.549295904998702,-0.268370877447583,0.467295659398741,0.826450946586254
"Oil",15,0.753834900087705,-0.129542508316785,-0.883377408404491,163,177,500,-2.32125943520074,-1.7317296221657,-0.0437257524715726,0.498915057751021,-0.586983337508878,-0.00330829626671657,1.5371376965538,2.03498951094352,-0.784729929503793,-0.523186088440344,0.230070126254282,0.554197068432923
"Oil",16,0.630543833753231,0.0480206705253478,-0.582523163227883,163,176,500,-2.05399962840563,-1.41572911881984,0.213920936705682,0.761140217738574,-0.593337243805697,-0.107441884208541,1.39228186411815,2.00774096115071,-0.595854160455319,-0.337022174055371,0.452141418542356,0.73307897298884
"Oil",17,0.612557714816969,0.091893451875016,-0.520664262941953,163,175,500,-1.99907757098294,-1.43117658522065,0.249740531395966,0.803761315295992,-0.613551369187929,-0.148669974304691,1.38917058847725,1.99520125917367,-0.547958897014554,-0.282935907410495,0.474026275374035,0.703870055774584
"Oil",18,1.07920217343327,0.0733366824145968,-1.00586549101867,163,174,500,-2.44286784614425,-1.82236273110954,-0.242201605464686,0.342849354684121,-0.0468190607605356,0.360282406103784,1.79783721499275,2.35436300122847,-0.579428343342116,-0.292439744984925,0.478911868507062,0.730247290716623
